lineId_stopIdOrigen_stopIdDestino,velocidad_promedio,muestras
357_514279_514232,33.79,155
452_512022_500600,21.17,2
373_517045_517076,66.05,1
1472_501851_501301,45.55,1
302_519127_519052,0.22,1
2101_516078_516235,40.27,223
306_519197_519196,22.27,107
306_519197_519198,32.73,1
3721_517222_517035,6.21,90
3124_511500_511488,0.60,1
2471_514400_514417,37.95,1
3721_517222_517037,11.50,73
2101_502303_511234,44.63,1
2101_500751_500952,25.71,2
3124_511500_511446,32.62,4
271_511098_511090,23.85,7
3124_511500_511445,16.98,187
243_504015_504008,30.57,6
271_511098_511099,26.52,249
217_502150_502200,33.80,140
371_517028_517084,7.21,112
332_513168_513167,20.24,53
3351_513245_513237,27.85,1
3442_514555_514088,27.87,1
305_513002_513003,17.30,82
3133_511224_511403,6.56,130
3442_514367_514400,44.48,225
2471_516006_516008,15.57,2
2471_516006_516007,21.80,516
2471_516006_516005,12.41,132
2473_516085_515141,14.46,2
4272_501652_519117,6.22,59
2473_516085_515146,18.48,290
2101_519290_501405,22.72,3
3442_500162_514071,33.37,1
1472_501700_501650,10.11,305
427_519138_519165,32.62,1
3442_514368_514369,37.17,173
2273_500102_513290,31.32,1
2121_514099_514113,20.19,359
2211_518034_516245,26.89,1
437_501601_501701,13.24,233
2211_511223_511098,49.09,1
2211_518034_516244,13.80,1
2212_511282_514001,15.71,87
334_513012_513021,22.20,496
2242_513234_514312,28.32,4
2121_513008_513009,23.35,284
2121_513162_513161,12.71,40
2121_513008_513007,11.04,98
2473_516085_515161,8.42,19
2141_511228_511268,18.39,1
2121_515018_515196,8.74,1
334_513012_513011,4.52,10
1472_501851_501351,8.25,1
2104_519025_500952,15.12,50
3721_517035_517223,17.63,2
3721_517035_517222,17.61,442
3411_514331_514269,19.84,23
2141_511228_511267,27.50,135
2521_518016_503003,34.92,3
3411_514331_514270,26.48,6
427_500106_502400,17.13,6
3442_514368_514353,86.64,1
2472_518189_514138,59.18,2
2211_518037_502901,19.20,1
2473_515037_502600,13.03,84
2841_514273_514232,22.45,1
1571_501700_501800,45.60,1
2274_512149_513280,14.23,114
355_514432_514186,3.17,1
2473_514369_500154,15.86,264
2121_514381_514368,36.51,349
2121_514381_514369,7.95,2
2243_513251_513048,8.60,36
306_519197_519207,28.38,288
352_514445_514441,16.94,8
352_514445_514446,27.22,92
2121_513258_513253,36.76,6
2274_512070_500601,17.74,162
140_500851_501403,37.92,9
2841_514051_514053,7.28,2
2841_514051_514052,16.83,416
2402_514414_514013,17.08,398
2841_514051_514050,19.53,36
243_514157_514401,18.82,75
2473_516085_515140,11.57,1
2121_514381_514371,6.04,24
427_512023_502450,14.84,1
2471_514400_514374,21.88,1
2471_514400_514370,22.53,483
3422_514073_514072,31.02,19
3422_514073_514074,28.11,284
427_519164_502501,44.90,1
321_500105_513047,1.82,1
2273_500102_513252,28.57,3
385_514367_500161,21.35,3
321_500105_513041,27.53,4
2273_500102_513254,23.20,329
2141_511269_515213,32.84,1
4272_501651_519270,32.14,140
3452_514131_514129,36.82,153
427_501950_501854,5.66,193
2141_511480_515043,14.42,2
131_501853_501753,27.83,5
3123_511286_502103,9.60,1
2842_514091_514092,28.70,540
2471_516242_517119,9.84,1
2842_514091_514090,23.02,258
3191_511252_511213,9.27,1
3172_511116_511117,21.72,121
272_511235_519022,7.83,1
3172_511116_511114,37.70,7
3172_511116_511113,52.23,2
2274_517104_502100,15.45,1
272_511235_519026,7.48,2
2521_518099_514316,19.81,2
2401_519054_514116,51.91,2
2273_518020_518022,12.98,31
2212_500101_502301,2.39,2
2521_515012_502801,25.80,1
2212_516196_515144,56.12,3
2273_518020_518018,29.74,350
271_511313_517212,3.66,1
2301_512004_500103,9.98,1
2473_515049_516083,25.45,1
2212_516196_515147,0.86,1
2471_514400_514367,14.24,33
131_501652_501702,27.13,696
2402_501050_514410,36.90,1
2274_513265_513269,23.08,3
271_511408_511223,10.48,3
2273_519018_516044,22.18,2
2273_519018_516042,38.82,1
2471_514373_514384,5.35,20
452_502751_502851,33.14,141
1472_500152_501650,0.07,1
3131_511456_502311,31.67,1
427_519270_502401,47.33,1
2101_519021_519142,8.71,127
431_500200_500250,29.33,324
2473_516086_515025,39.08,2
2473_516086_515028,0.94,1
373_517251_517129,9.83,19
2243_514020_514021,41.36,93
321_513033_513041,3.50,1
2121_515161_502600,17.77,3
302_519080_519052,34.98,31
302_519080_519051,19.57,447
142_512022_501351,0.67,1
304_519109_519110,38.77,232
2471_515014_515010,21.64,435
3442_514352_514351,9.38,4
2841_514045_514042,17.52,1
2842_514220_514092,31.47,18
2841_514045_514044,30.08,54
272_512021_501502,38.30,1
2841_514045_514046,27.08,304
2274_517109_501900,54.35,1
306_519080_519069,13.45,70
302_519080_519067,3.23,1
3371_513193_513182,16.66,2
272_513269_516063,25.45,1
2273_518020_518024,8.11,1
2102_516212_516214,25.97,247
375_517228_517177,18.85,7
336_513167_513311,16.82,360
1472_501101_501151,13.80,75
272_516063_516061,20.76,454
2141_511281_511222,13.80,136
302_519080_519069,15.40,73
3442_514068_514352,48.44,2
131_501602_501702,58.09,1
336_513167_513312,20.15,3
306_519202_519201,12.12,86
271_511311_516128,7.61,1
2401_514134_514347,35.35,292
321_513033_513024,19.95,4
336_513001_513058,30.57,377
321_513033_513025,18.97,1
302_519080_519079,30.28,1
336_513001_513059,22.21,6
2241_514080_514154,19.53,288
3371_513193_513194,32.35,370
2472_503006_518164,13.11,157
3371_513193_513192,14.97,113
2241_514080_514157,15.74,77
272_516063_516066,9.70,80
2211_511223_511034,17.96,1
2212_514001_503001,68.18,1
437_501500_501550,22.38,832
304_519109_519108,34.92,1
306_519080_519052,35.89,34
306_519080_519051,21.25,370
2141_514401_511408,24.26,1
2473_517178_516233,5.16,43
3124_511445_511500,6.53,21
2471_515237_515012,5.42,1
321_513033_513034,20.98,366
2211_511273_511019,27.50,335
2524_516089_516268,18.09,162
2471_515237_515014,21.40,3
2473_511310_511312,17.82,56
271_501901_516184,14.24,1
355_514432_514195,12.06,1
421_500603_502351,24.48,867
355_514275_514175,18.29,16
2301_513269_513015,25.02,608
272_502100_516254,7.03,2
371_517228_517177,19.47,21
347_514428_514534,36.74,2
2101_516063_516066,11.27,62
2842_514421_514071,28.94,2
2473_514382_502601,33.78,1
2842_514421_514073,11.59,114
376_517152_517269,18.11,1
421_502501_500104,26.28,4
2243_514466_514054,26.84,2
2273_513252_500102,6.95,2
3371_513194_513095,20.36,2
3371_513194_513094,22.34,6
3371_513194_513093,20.63,455
303_519092_519081,21.06,408
303_519092_519082,21.42,3
2273_513048_513062,21.09,1
2402_513215_513092,16.11,2
2121_515196_515023,17.26,83
2521_502751_518099,33.96,2
2104_511423_502301,0.05,1
3422_514403_514074,37.89,3
2211_511033_502312,22.05,275
217_502102_502000,11.22,56
2273_518020_518075,24.34,1
3371_513194_513079,50.00,1
2242_514386_513222,46.17,1
2243_514466_514044,21.77,131
131_501001_501401,35.01,617
2243_514466_514045,29.59,1
3371_513194_513080,31.92,1
2121_515196_515018,22.16,1
2102_516129_516207,9.08,1
2121_514376_514278,15.07,371
2841_514271_514482,25.05,1
2102_519022_516220,35.93,1
304_519108_519264,39.27,253
2102_516129_516205,18.92,64
131_501803_501701,46.73,1
2121_511284_502301,20.89,1
3411_514049_514052,9.77,1
2102_516129_516226,15.17,1
2121_515196_515054,0.49,1
3131_511324_511019,10.65,83
3422_514403_514085,37.60,3
142_514202_514534,13.57,24
371_517029_500051,37.07,3
3422_514403_514088,45.56,1
3422_514403_514087,24.67,1
2243_514157_514401,20.25,46
3422_514403_514086,29.58,4
421_501001_500603,18.23,4
421_500603_501001,1.77,1
2401_500851_519140,12.33,2
2211_511323_511321,18.54,104
3411_514049_514050,20.59,372
3371_513194_513078,0.96,1
373_517015_517279,26.25,45
3371_513194_513077,11.77,2
427_519165_502401,13.72,407
2101_516079_516076,20.18,118
2524_516088_515064,32.51,4
336_513001_513014,5.89,4
2211_511323_511319,23.11,1
3411_514049_514048,25.73,4
2473_514381_500154,10.87,2
2273_513103_513013,19.27,1
427_512144_502450,0.68,1
2211_518034_516266,20.54,339
1571_501703_501403,46.90,1
3442_514352_514371,16.21,14
2101_516063_516059,22.32,10
2471_515014_515018,22.01,1
357_514484_514543,8.90,2
2401_500851_519139,20.98,253
357_514484_514545,3.50,1
385_514382_514367,41.76,385
3123_511388_502103,6.02,12
421_501552_500603,23.71,887
427_500106_502450,30.21,1
3122_511182_511352,10.15,1
2841_514271_514466,24.00,2
427_501652_502450,4.04,1
2401_514134_514397,22.63,41
2101_516063_516061,22.40,415
355_514275_514183,35.87,185
2473_515144_502103,2.14,1
271_516146_516128,25.36,3
2243_513231_513014,21.81,143
3452_514450_514451,23.42,194
150_502651_502601,19.65,97
2243_513327_513013,27.19,129
131_501900_502050,34.79,1
2242_513232_513330,26.72,298
282_513254_512181,35.61,11
427_501651_519270,34.22,291
2212_513107_514009,19.85,1
2211_518016_518082,18.44,1
2242_512208_512015,32.69,330
3721_517014_517039,25.57,300
3721_517014_517034,9.67,5
272_501502_501452,8.06,162
271_511490_511090,22.02,1
355_514376_514278,16.55,269
2121_513141_514157,33.67,1
2243_514401_514157,22.68,146
272_512040_512207,25.12,298
2524_512022_500951,46.96,1
2211_518046_518036,17.75,5
2401_501550_500851,38.49,5
2121_513142_513143,28.09,415
2121_513142_513141,10.70,48
377_516198_516197,29.18,44
131_501001_501550,15.44,1
302_519051_519080,21.29,127
140_501550_500751,22.07,498
282_513037_513038,26.24,286
3781_517226_517255,27.20,109
322_512033_500108,23.08,250
2211_518046_518045,22.08,37
3131_511417_511416,10.91,53
3721_517014_517015,14.97,12
2801_519206_518042,24.71,17
2121_515161_513251,39.08,1
2241_513107_513013,28.72,6
2212_514410_503001,34.08,1
150_502700_503002,16.18,115
2273_500101_500102,12.40,221
431_500300_500350,23.63,320
2121_513142_513144,27.07,5
2211_518046_518034,54.06,1
2273_513252_513049,25.45,354
2473_514076_502103,0.03,1
2211_518046_518016,34.27,1
2121_511298_511283,18.81,1
373_517251_517164,0.23,1
373_517251_517163,7.27,1
3722_517015_500053,12.50,110
2401_514390_514392,19.92,41
131_501852_501900,35.78,711
2524_516093_516268,18.45,607
2301_512069_500250,52.56,1
2121_511298_511275,35.39,296
2121_511298_511277,23.44,56
2401_514390_514388,25.84,320
2121_500103_516107,26.20,1
2841_514415_502650,15.26,1
3781_517226_517227,32.89,147
271_516146_516172,34.62,223
131_501601_501651,14.69,220
322_512033_500110,17.98,94
2243_513327_513062,0.64,1
3141_511045_511035,22.81,528
3371_513189_513094,25.88,2
2842_502701_502651,9.60,95
2473_514381_514369,35.06,3
2473_514381_514368,40.28,320
3442_514371_514400,13.93,169
131_501753_501701,23.24,784
2473_514381_514371,4.44,21
2471_515006_518003,21.42,1
2301_512005_513271,13.62,472
3722_500053_517248,31.03,2
3452_514450_514463,11.48,1
3452_514450_514464,11.23,50
3191_502305_511202,41.16,1
3452_514450_514460,0.04,1
2524_516093_516245,13.55,162
2141_511469_511489,35.49,97
1472_501801_501751,29.26,807
142_501500_501350,8.78,272
217_502103_502151,19.77,27
2121_514097_513162,11.79,62
2273_518154_516048,16.91,31
355_514193_514376,23.56,188
1472_501301_501351,12.18,88
3452_514450_514454,18.54,1
2102_516212_516238,22.72,90
142_512022_502350,7.51,9
2102_511301_511239,6.46,1
2102_511301_511238,22.44,249
318_511020_511256,23.75,228
373_517050_517182,19.70,456
2102_511301_511237,3.33,5
318_511020_511251,13.32,30
373_517045_517162,22.54,84
2243_514027_514554,21.77,140
3442_514533_514179,16.27,1
322_512029_512089,22.40,6
3123_511391_502103,28.33,214
2273_516019_502103,2.92,2
373_517045_517167,25.57,1
2521_514281_514282,28.98,215
2521_514281_514280,16.71,54
3121_511291_516277,28.87,2
427_512021_512206,11.01,108
2141_515026_515138,21.48,24
3452_514460_514129,24.59,1
2273_500102_502200,0.58,1
3351_513237_504007,22.01,163
131_504009_500200,51.11,473
2101_519142_519021,17.78,399
2101_519142_519025,12.38,100
2842_503007_502650,40.30,4
2273_514013_513103,24.09,451
385_514369_514478,31.31,1
2273_514013_513105,26.79,4
347_514212_514147,24.22,150
318_511020_511232,35.10,63
2273_514013_513107,21.77,1
373_517093_500056,3.67,1
3191_502305_511251,30.85,24
282_513254_500102,20.36,42
2121_513259_513261,30.48,281
373_517050_517167,15.49,19
431_501950_502102,33.25,339
373_517050_517166,32.79,1
3191_502305_511247,4.93,1
3191_502305_511244,50.64,1
318_502314_502313,8.35,149
347_514208_514535,38.93,718
3141_511039_511265,6.61,4
2273_516034_516036,38.28,299
131_502200_502300,8.77,2
3141_511039_511261,28.09,3
2273_516034_516032,25.56,23
370_517134_517257,1.52,1
3442_514533_514163,8.43,14
322_512029_512092,15.01,63
131_501900_502000,8.89,1
2842_502651_514432,13.94,109
2401_514154_514396,24.78,9
322_512029_512093,16.95,379
3442_514072_514427,10.49,2
2121_515018_515010,6.14,12
3371_513093_513077,32.82,4
3442_514367_500162,5.02,5
2121_515018_515014,14.85,2
437_500602_500750,19.45,725
2242_512164_513329,23.34,1
304_519263_519097,1.20,1
304_519263_519098,28.49,2
304_519263_519095,26.48,9
304_519263_519096,25.50,334
304_519263_519094,92.18,1
2121_512019_513325,18.57,1
2401_514080_501550,15.11,1
431_501950_502150,36.03,1
2121_515018_515022,20.72,336
2402_501050_514115,24.62,1
3171_511385_502302,12.86,2
2401_514115_514116,40.52,150
2121_515018_515023,22.56,1
421_502150_502200,36.41,833
243_514157_500155,18.30,1
3422_514069_514068,27.07,65
2121_513259_513257,40.89,1
371_517232_517228,23.04,11
2121_513259_513253,10.62,1
3371_513093_513095,27.48,56
3422_514069_514070,32.93,314
305_519079_519112,16.03,41
385_514369_514449,6.88,90
3371_513093_513094,21.21,363
373_517045_517182,13.66,1
421_500106_501852,4.89,5
2121_514401_500155,17.22,16
347_514207_514206,10.47,52
2141_511282_511267,14.25,1
347_514207_514208,21.09,12
353_515060_515194,17.37,267
2121_504015_513009,1.11,1
2121_504015_513007,34.25,5
2121_504015_513006,28.81,354
2401_514154_514346,25.14,285
2242_513224_513330,17.85,103
131_504009_500250,16.25,4
3121_511291_516276,39.65,191
2121_514401_500160,26.72,89
2243_514055_514465,43.10,1
2473_515246_515245,18.12,3
441_502303_500159,4.87,1
306_519202_519192,8.95,1
272_519142_519025,10.97,118
2242_500152_514157,25.16,478
271_516251_516167,15.35,63
302_519051_519052,33.00,354
437_500401_500601,14.23,220
2141_511282_511281,22.94,133
272_519142_519021,18.93,408
131_501550_500601,24.60,746
323_500109_500111,18.79,163
3442_514352_514068,21.98,21
421_502550_502500,36.16,808
2211_518033_516096,22.65,1
3442_514352_514067,22.18,289
2121_515018_515054,42.12,1
2402_500156_519047,23.24,2
2401_514386_514343,40.85,2
1571_501600_501402,0.90,2
318_511016_511232,10.65,1
2243_514345_514156,20.26,136
2471_514373_514431,37.69,461
306_519280_519266,23.90,71
336_513001_513308,33.69,6
336_513001_513309,12.56,2
2473_502051_501951,12.00,1
282_514312_514262,24.08,278
2521_514281_514320,35.10,1
336_513138_513310,16.08,3
3191_502305_511195,24.65,5
3191_502305_511196,31.65,1
272_516063_517212,24.08,1
2242_514125_514121,34.65,304
452_503003_502600,1.75,1
3191_502305_511197,27.36,1
2471_515013_515015,22.59,2
421_501701_501001,25.50,933
2471_515013_515019,15.12,1
2242_514125_514129,4.17,72
2241_514411_514399,10.13,9
2121_513162_514367,34.21,1
150_502601_502701,17.98,7
427_500106_500104,15.46,19
2104_511301_502301,29.31,1
140_500851_501301,25.42,1
2242_512049_512205,26.12,413
2471_515013_515021,35.69,455
2471_515013_515020,12.62,26
305_519161_513002,18.95,7
142_514474_514326,8.87,75
2473_514377_502600,1.74,1
2402_514112_514110,20.25,57
377_517268_517123,0.17,1
2141_515010_515018,36.42,117
2141_515010_515014,14.45,26
421_500106_500602,1.15,2
302_519127_519124,0.42,1
302_519127_519126,9.43,47
282_513233_513292,18.13,61
377_517268_517121,25.37,302
306_519181_519161,61.96,1
131_502051_501951,34.39,2
2121_511275_516192,39.50,317
150_501550_503002,0.26,1
2471_516011_516239,18.68,463
272_516078_516235,44.97,213
2104_516218_516220,25.30,215
2273_518016_518154,7.70,105
2472_518165_518004,17.55,100
2471_516008_516007,30.51,83
2472_518165_518009,24.35,353
2104_516218_516216,15.66,82
2242_500152_514121,40.22,1
272_512037_513264,1.58,1
2101_516064_516065,24.55,327
2121_513262_512209,64.95,1
2121_502601_514278,6.70,96
2121_513262_512200,19.80,1
1472_501851_501251,13.42,1
2274_519031_501001,14.04,442
3192_511059_511084,19.00,3
373_517166_517052,37.25,442
452_500603_502601,13.42,1
3192_511059_511082,1.61,2
3192_511059_511081,16.77,15
3452_514131_514245,16.03,51
427_501652_500106,3.89,1
421_501852_502050,26.43,1
376_517172_517171,20.20,52
3452_514455_514129,16.06,51
2524_516245_516268,55.55,2
385_514532_518185,8.54,62
272_501405_519026,17.47,122
2842_502651_514376,42.40,1
2101_516064_516062,20.95,83
355_514124_514123,21.20,3
131_502251_502151,42.56,3
421_501701_502300,0.06,1
3442_514092_514353,23.51,258
3372_513106_500251,8.44,1
4272_501651_519138,20.27,1
2273_513254_502150,56.94,1
2242_512049_512204,12.12,108
2241_514411_514345,24.82,335
2242_512049_512201,15.11,1
3172_511252_502304,24.90,164
3192_511059_511068,5.99,1
2801_518178_518179,33.13,120
3372_513085_500251,9.43,2
3442_514092_514368,24.51,2
3192_511059_511062,12.84,2
3442_514068_514427,15.36,18
3422_514092_514091,22.46,172
3192_511059_511061,22.79,11
311_511261_511496,0.04,1
271_516172_511309,22.46,4
131_501702_501652,13.29,238
140_501051_500163,23.29,525
357_514233_514496,23.93,147
353_515126_515194,1.94,1
3192_511059_511075,30.38,3
2524_516245_516244,6.93,120
3192_511059_511074,17.18,1
2273_518153_514002,34.43,1
2212_500102_518060,38.07,1
271_511427_511242,21.57,61
370_517064_517132,33.04,271
2471_515009_515069,36.97,1
3192_511059_511071,16.22,8
282_518155_514348,15.81,2
131_502051_501901,28.04,1
1472_501801_501703,69.75,1
427_500106_512182,10.97,8
427_500106_512181,2.42,2
3011_501405_500601,33.22,1
3441_514056_514067,13.37,1
324_512163_512162,36.29,8
2402_513129_513100,39.82,1
2473_514415_515060,42.11,1
324_512163_512164,27.61,161
2402_513129_513101,14.51,105
2101_501405_519026,16.40,95
2273_513252_513112,29.75,1
2101_519025_516049,19.32,1
2104_519025_519021,13.29,5
2471_514368_514369,38.82,280
3441_514056_514055,6.65,97
2212_514138_514002,35.20,1
323_500109_512186,17.52,36
2301_500951_512017,54.35,1
355_514193_514278,10.37,1
431_501853_501951,7.64,96
2471_516241_500154,3.47,1
3133_502313_511033,2.44,1
377_516124_516195,30.76,284
2471_515009_515007,21.69,41
2472_516132_501850,10.46,1
2273_513103_513327,48.17,1
2274_512178_513273,10.75,123
2273_502103_502151,22.16,48
2211_502315_516264,18.23,1
2101_516059_516110,24.87,1
2471_515009_515019,40.78,406
2471_515009_515017,7.30,1
304_519107_519264,33.21,1
2471_514368_514381,21.75,34
2102_502301_501400,21.37,1
2121_514431_514373,16.91,87
427_512144_512182,4.08,38
2121_514431_514371,27.27,335
2243_514010_514411,1.06,1
3371_513193_513078,25.63,1
3371_513193_513079,22.26,1
2524_501501_500603,24.52,1
2521_518110_502851,27.11,63
3371_513193_513083,0.50,1
3371_513193_513084,1.79,1
272_519025_516071,33.37,1
421_500602_502350,15.17,251
2141_500160_514541,39.63,1
2241_513063_513112,16.28,109
2841_514020_500165,25.45,118
2273_518082_516270,12.42,1
2402_513129_513137,29.35,1
321_513047_500105,27.72,338
2121_513261_513259,30.02,14
2243_514465_514054,40.46,3
3371_513193_513095,6.02,1
2121_511275_516138,27.77,5
2521_502800_502850,5.56,66
3371_513193_513093,14.44,4
427_500106_512144,60.83,1
318_511343_511341,18.04,30
2121_514377_514443,29.00,296
437_500300_500602,38.71,1
2211_518016_518046,41.55,4
2211_518016_518045,16.64,299
2242_514396_514342,38.04,27
370_517064_517196,6.82,9
332_513301_513183,32.57,400
2402_513129_513133,18.79,3
306_519195_519196,40.96,275
306_519195_519194,27.36,75
1472_501150_501100,9.61,112
3192_511078_511462,20.50,2
306_519195_519199,11.42,1
2402_513129_513131,24.02,388
271_511311_516250,0.17,1
375_517228_517015,34.65,2
375_517228_517017,35.79,431
131_502251_502101,29.23,1
2212_511284_511281,21.10,510
